,Rainfall,Temperature,Humidity,WindSpeed
2007-12-25,0.0,20.51,51.6,1.73
2007-12-26,0.0,21.32,53.95,1.75
2007-12-27,0.0,21.69,59.98,1.26
2007-12-28,0.0,21.94,69.15,0.8
2007-12-29,0.0,22.96,68.83,0.83
2007-12-30,0.0,22.8,64.26,1.97
2007-12-31,0.0,22.38,63.51,2.4
2008-01-01,0.0,22.07,64.21,2.31
2008-01-02,0.0,21.41,61.62,2.93
2008-01-03,0.0,20.53,59.28,3.04
2008-01-04,0.0,20.65,58.51,3.38
2008-01-05,0.0,22.33,61.6,3.59
2008-01-06,0.0,21.46,59.79,3.39
2008-01-07,0.0,20.63,59.91,3.64
2008-01-08,0.0,20.59,60.48,3.15
2008-01-09,0.0,21.45,55.64,2.88
2008-01-10,0.0,21.95,52.12,2.55
2008-01-11,0.0,21.98,49.69,2.91
2008-01-12,0.0,22.05,50.88,2.72
2008-01-13,0.0,21.86,49.88,3.0
2008-01-14,0.0,21.93,49.0,2.3
2008-01-15,0.0,21.93,43.7,2.81
2008-01-16,0.0,21.59,44.88,2.89
2008-01-17,0.0,21.56,47.17,2.37
2008-01-18,0.0,21.92,46.4,1.33
2008-01-19,0.0,21.77,46.87,0.75
2008-01-20,0.0,21.64,48.86,1.17
2008-01-21,0.0,22.39,57.47,0.9
2008-01-22,0.0,22.05,60.1,1.3
2008-01-23,0.0,22.56,68.79,1.58
2008-01-24,0.0,22.32,69.02,1.93
2008-01-25,0.0,21.43,71.95,2.69
2008-01-26,0.0,21.19,58.45,2.17
2008-01-27,0.0,21.38,40.52,1.36
2008-01-28,0.0,22.2,48.45,1.83
2008-01-29,0.0,23.81,56.04,1.45
2008-01-30,0.0,21.65,64.35,2.32
2008-01-31,0.0,20.99,62.97,1.98
2008-02-01,0.0,22.25,60.11,1.33
2008-02-02,0.0,22.4,60.39,1.36
2008-02-03,0.0,22.6,62.74,1.72
2008-02-04,0.0,22.43,68.96,1.77
2008-02-05,0.0,22.8,68.68,1.91
2008-02-06,0.0,22.45,68.59,2.41
2008-02-07,0.0,22.06,62.17,2.44
2008-02-08,0.0,21.85,65.03,2.82
2008-02-09,0.09,22.75,63.41,2.71
2008-02-10,0.04,23.32,68.62,2.45
2008-02-11,1.2,24.99,67.27,1.02
2008-02-12,1.51,24.63,72.72,1.27
2008-02-13,1.19,25.81,67.81,0.89
2008-02-14,1.95,26.03,63.71,2.94
2008-02-15,0.0,24.79,64.59,3.47
2008-02-16,0.0,24.92,52.97,2.89
2008-02-17,0.0,24.53,43.73,2.51
2008-02-18,0.0,25.48,40.28,1.35
2008-02-19,0.0,25.11,57.79,1.68
2008-02-20,0.0,25.76,52.3,0.48
2008-02-21,0.0,26.13,43.37,1.05
2008-02-22,0.0,26.62,39.39,1.93
2008-02-23,0.0,26.14,38.65,2.32
2008-02-24,0.0,26.28,37.41,1.62
2008-02-25,0.0,25.99,38.48,1.31
2008-02-26,0.0,26.29,36.15,2.78
2008-02-27,0.0,26.27,33.98,3.28
2008-02-28,0.0,25.51,34.39,3.75
2008-02-29,0.0,25.63,33.21,2.79
2008-03-01,0.0,25.98,30.98,1.93
2008-03-02,0.0,26.47,26.41,1.61
2008-03-03,0.0,26.01,25.27,1.84
2008-03-04,0.0,25.44,23.67,1.77
2008-03-05,0.0,25.59,25.96,2.66
2008-03-06,0.0,25.98,26.16,3.4
2008-03-07,0.0,26.5,25.12,4.0
2008-03-08,0.0,26.17,21.21,3.57
2008-03-09,0.0,26.1,20.95,3.47
2008-03-10,0.0,25.25,23.06,2.84
2008-03-11,0.0,26.88,27.19,3.09
2008-03-12,0.07,27.48,41.79,2.01
2008-03-13,9.35,27.42,58.87,1.88
2008-03-14,13.67,25.01,75.27,1.9
2008-03-15,3.37,25.81,72.0,1.7
2008-03-16,2.12,26.01,70.17,1.57
2008-03-17,0.43,26.84,59.69,1.66
2008-03-18,0.59,27.13,56.83,2.27
2008-03-19,0.24,26.62,58.89,1.86
2008-03-20,3.64,27.4,58.65,2.01
2008-03-21,10.57,24.72,74.29,2.36
2008-03-22,35.67,22.75,86.9,2.47
2008-03-23,27.02,23.38,85.51,2.62
2008-03-24,27.25,23.48,87.65,1.91
2008-03-25,6.62,24.36,83.79,2.06
2008-03-26,2.39,24.44,82.94,2.49
2008-03-27,0.1,25.44,76.4,1.67
2008-03-28,0.84,25.46,76.58,1.22
2008-03-29,0.04,26.22,71.26,0.92
2008-03-30,0.1,26.11,71.89,1.75
2008-03-31,0.07,25.46,70.85,2.22
2008-04-01,0.0,24.79,71.07,2.25
2008-04-02,0.0,24.85,67.09,1.45
2008-04-03,0.0,25.56,66.05,1.34
2008-04-04,0.0,25.39,64.74,2.07
2008-04-05,0.0,26.09,61.96,0.92
2008-04-06,0.45,26.61,63.2,2.32
2008-04-07,0.86,27.05,58.23,2.42
2008-04-08,0.18,26.39,54.88,2.74
2008-04-09,0.97,26.57,52.45,2.69
2008-04-10,0.0,25.53,55.45,2.63
2008-04-11,0.0,26.95,55.08,1.84
2008-04-12,0.0,27.51,52.78,1.75
2008-04-13,0.0,27.69,50.54,1.68
2008-04-14,0.0,28.21,53.78,1.41
2008-04-15,0.0,28.15,63.27,1.46
2008-04-16,0.0,28.42,62.39,1.45
2008-04-17,0.36,28.5,61.47,1.48
2008-04-18,1.89,27.94,66.05,1.6
2008-04-19,0.85,27.71,65.05,1.65
2008-04-20,0.63,28.33,62.27,1.8
2008-04-21,0.04,29.63,58.15,1.63
2008-04-22,0.85,29.68,59.15,2.49
2008-04-23,0.84,29.78,59.2,2.06
2008-04-24,4.57,29.47,61.82,1.68
2008-04-25,1.31,29.52,53.93,1.82
2008-04-26,0.09,29.46,42.26,2.3
2008-04-27,0.0,27.69,59.64,2.89
2008-04-28,0.0,26.58,71.07,3.7
2008-04-29,0.0,27.57,65.15,3.8
2008-04-30,0.0,28.21,58.28,3.05
2008-05-01,0.0,28.72,61.48,4.2
2008-05-02,0.0,29.11,59.08,4.19
2008-05-03,0.0,29.13,54.87,4.0
2008-05-04,0.0,28.75,53.43,3.69
2008-05-05,0.0,28.49,55.34,4.05
2008-05-06,0.0,28.7,56.02,4.01
2008-05-07,0.0,29.04,54.3,3.51
2008-05-08,0.45,28.72,56.63,3.62
2008-05-09,0.78,28.5,59.8,4.11
2008-05-10,0.0,28.92,58.49,4.22
2008-05-11,0.0,29.55,55.33,3.95
2008-05-12,0.0,29.74,52.32,3.98
2008-05-13,0.0,28.48,53.7,4.01
2008-05-14,0.0,29.02,55.54,4.42
2008-05-15,0.0,28.17,56.19,4.45
2008-05-16,0.0,27.8,59.32,4.25
2008-05-17,0.0,29.35,56.6,4.76
2008-05-18,0.0,29.08,59.15,4.74
2008-05-19,4.12,28.57,59.29,3.83
2008-05-20,2.28,28.09,63.68,3.84
2008-05-21,6.75,26.9,70.41,3.49
2008-05-22,8.7,24.81,80.7,2.96
2008-05-23,12.05,24.95,81.08,3.15
2008-05-24,7.34,25.14,78.54,2.87
2008-05-25,10.4,25.59,79.85,2.85
2008-05-26,6.54,24.54,83.12,3.26
2008-05-27,0.3,25.37,77.4,3.39
2008-05-28,6.57,25.56,79.77,3.03
2008-05-29,2.86,26.55,73.99,3.35
2008-05-30,1.11,25.82,76.3,3.33
2008-05-31,7.43,24.41,84.31,3.4
2008-06-01,3.48,25.25,78.14,2.86
2008-06-02,0.62,26.28,75.37,1.21
2008-06-03,0.77,26.99,72.01,1.93
2008-06-04,2.61,26.69,71.04,3.75
2008-06-05,3.63,25.78,77.83,4.19
2008-06-06,11.75,25.1,81.93,4.53
2008-06-07,22.92,24.23,86.57,4.39
2008-06-08,17.62,23.98,83.57,5.4
2008-06-09,14.57,22.88,84.47,5.33
2008-06-10,27.23,23.27,84.21,5.11
2008-06-11,25.17,24.38,85.28,4.82
2008-06-12,29.17,22.94,86.04,4.77
2008-06-13,7.63,22.69,84.38,4.9
2008-06-14,6.94,24.05,84.54,5.81
2008-06-15,6.09,24.48,84.5,5.88
2008-06-16,2.17,24.68,83.87,5.47
2008-06-17,3.53,24.54,82.39,4.99
2008-06-18,4.61,24.77,83.05,4.72
2008-06-19,3.09,24.85,83.78,4.43
2008-06-20,3.87,24.92,83.39,3.79
2008-06-21,4.21,25.02,83.03,3.66
2008-06-22,1.38,24.24,85.33,3.61
2008-06-23,0.89,24.12,84.55,4.09
2008-06-24,0.89,24.45,81.18,4.63
2008-06-25,14.06,24.59,82.79,4.52
2008-06-26,11.46,24.39,85.72,4.12
2008-06-27,13.73,24.48,85.56,4.53
2008-06-28,16.36,24.19,85.86,4.95
2008-06-29,11.31,24.34,83.51,5.94
2008-06-30,14.99,23.92,83.89,6.15
2008-07-01,19.91,23.98,84.64,5.29
2008-07-02,5.84,24.08,83.81,5.19
2008-07-03,2.68,23.94,85.26,4.11
2008-07-04,4.29,24.26,85.04,4.31
2008-07-05,2.18,24.4,84.88,4.52
2008-07-06,2.44,23.87,86.93,4.79
2008-07-07,1.63,24.21,83.75,5.41
2008-07-08,7.07,24.09,83.67,5.26
2008-07-09,6.14,24.19,83.86,5.31
2008-07-10,2.1,24.18,83.65,4.61
2008-07-11,2.17,24.06,82.77,4.73
2008-07-12,1.55,24.13,82.75,4.55
2008-07-13,0.75,24.46,83.16,3.64
2008-07-14,0.4,24.97,83.34,3.24
2008-07-15,3.77,24.11,84.65,2.8
2008-07-16,2.06,24.23,83.8,3.29
2008-07-17,8.93,24.34,84.56,3.41
2008-07-18,5.49,24.21,85.71,3.21
2008-07-19,24.06,23.5,88.67,3.2
2008-07-20,4.26,23.5,88.05,2.54
2008-07-21,13.1,24.04,86.28,2.95
2008-07-22,6.69,24.01,86.04,2.41
2008-07-23,2.61,23.59,87.47,3.06
2008-07-24,26.2,23.57,89.12,3.86
2008-07-25,19.18,22.93,92.27,4.83
2008-07-26,21.09,23.44,88.34,5.48
2008-07-27,28.93,23.1,90.73,5.44
2008-07-28,16.5,23.57,89.89,6.03
2008-07-29,7.7,23.82,88.07,5.97
2008-07-30,13.34,23.82,87.96,6.09
2008-07-31,6.37,23.89,87.4,4.79
2008-08-01,3.29,23.82,88.1,4.46
2008-08-02,4.33,23.44,89.38,4.03
2008-08-03,10.52,23.39,89.33,4.07
2008-08-04,4.73,23.68,87.45,4.29
2008-08-05,10.15,23.41,87.81,4.97
2008-08-06,6.49,23.47,87.32,4.92
2008-08-07,19.37,23.23,88.49,4.87
2008-08-08,22.17,23.11,90.63,5.57
2008-08-09,27.07,22.63,90.61,6.24
2008-08-10,36.76,22.33,91.69,6.57
2008-08-11,42.0,22.56,91.49,6.6
2008-08-12,37.33,23.58,89.33,5.74
2008-08-13,37.7,23.51,90.35,4.79
2008-08-14,27.98,23.29,90.93,4.41
2008-08-15,6.12,22.86,90.63,4.34
2008-08-16,8.7,22.73,89.97,3.79
2008-08-17,3.35,22.63,89.78,3.71
2008-08-18,4.79,22.6,90.64,2.95
2008-08-19,1.07,22.71,89.52,2.83
2008-08-20,0.2,23.31,88.87,2.78
2008-08-21,3.74,23.27,87.86,3.45
2008-08-22,2.41,23.22,87.54,3.03
2008-08-23,0.22,23.2,86.18,2.93
2008-08-24,0.01,23.45,86.48,2.55
2008-08-25,3.61,23.77,87.41,2.49
2008-08-26,2.76,23.2,86.88,1.52
2008-08-27,14.39,23.82,87.1,1.26
2008-08-28,1.88,24.72,83.21,1.18
2008-08-29,8.29,25.29,83.7,1.0
2008-08-30,2.44,25.96,80.43,0.52
2008-08-31,5.76,24.96,83.06,1.48
2008-09-01,19.49,24.72,84.24,1.2
2008-09-02,5.2,23.82,90.12,1.64
2008-09-03,1.77,24.05,87.18,1.31
2008-09-04,4.78,24.52,86.27,0.96
2008-09-05,6.0,24.03,91.46,1.78
2008-09-06,7.26,23.66,90.01,2.11
2008-09-07,10.7,22.85,89.55,3.27
2008-09-08,14.3,22.58,91.06,3.17
2008-09-09,12.89,23.08,90.46,4.04
2008-09-10,18.28,22.82,92.56,3.78
2008-09-11,20.77,22.43,93.7,4.8
2008-09-12,9.35,22.44,90.24,5.0
2008-09-13,10.17,22.83,89.56,4.86
2008-09-14,7.69,23.04,88.47,4.59
2008-09-15,6.56,22.47,88.89,4.01
2008-09-16,4.74,22.65,90.21,4.21
2008-09-17,1.84,22.96,89.51,4.28
2008-09-18,5.68,22.9,89.08,3.89
2008-09-19,6.96,23.64,88.94,3.82
2008-09-20,2.13,23.14,89.55,2.98
2008-09-21,0.74,23.31,88.29,2.65
2008-09-22,4.26,23.66,87.55,2.77
2008-09-23,1.92,23.89,86.65,2.31
2008-09-24,1.38,23.94,86.13,2.48
2008-09-25,0.09,23.78,84.83,2.14
2008-09-26,0.0,23.42,83.56,2.21
2008-09-27,0.0,22.65,82.31,2.18
2008-09-28,0.0,22.47,82.53,1.93
2008-09-29,0.0,23.06,82.03,1.79
2008-09-30,0.0,23.95,78.95,1.25
2008-10-01,0.0,24.01,81.98,1.76
2008-10-02,0.01,24.87,79.13,1.45
2008-10-03,7.16,24.15,86.02,1.9
2008-10-04,4.88,23.65,87.84,1.76
2008-10-05,1.03,23.0,86.39,1.97
2008-10-06,1.73,23.57,84.42,1.98
2008-10-07,6.75,24.1,84.64,1.45
2008-10-08,1.65,23.31,90.16,1.27
2008-10-09,3.06,25.01,81.3,0.72
2008-10-10,0.81,24.92,80.66,1.82
2008-10-11,0.26,24.79,78.15,2.46
2008-10-12,0.17,23.23,76.55,2.75
2008-10-13,0.05,23.92,77.46,2.9
2008-10-14,0.01,24.62,75.73,2.86
2008-10-15,2.79,24.66,76.86,2.96
2008-10-16,3.73,24.19,82.95,2.81
2008-10-17,1.36,24.43,81.24,2.96
2008-10-18,0.9,24.69,78.79,3.36
2008-10-19,0.15,24.71,78.39,3.0
2008-10-20,0.61,24.85,78.6,2.36
2008-10-21,3.81,24.55,81.17,2.75
2008-10-22,3.96,23.94,84.47,3.25
2008-10-23,3.83,23.72,81.09,2.96
2008-10-24,10.26,23.9,84.93,2.13
2008-10-25,1.8,23.91,73.92,2.42
2008-10-26,0.0,21.58,66.67,2.17
2008-10-27,0.0,22.04,63.74,1.05
2008-10-28,0.0,22.7,66.84,0.91
2008-10-29,0.0,21.53,59.17,1.62
2008-10-30,0.0,21.82,60.41,1.61
2008-10-31,0.0,21.55,61.14,1.68
2008-11-01,0.0,21.51,59.79,1.98
2008-11-02,0.0,22.06,55.87,1.49
2008-11-03,0.0,22.88,52.0,1.0
2008-11-04,0.0,22.14,58.25,1.61
2008-11-05,0.0,22.13,57.78,1.33
2008-11-06,0.0,21.27,60.82,1.96
2008-11-07,0.0,21.22,65.44,2.08
2008-11-08,0.0,21.88,65.14,1.59
2008-11-09,0.0,21.78,62.17,1.58
2008-11-10,0.0,23.28,70.47,2.06
2008-11-11,0.42,24.45,68.51,2.75
2008-11-12,0.03,22.9,65.87,1.98
2008-11-13,0.0,22.52,59.2,2.05
2008-11-14,0.0,22.07,61.76,1.78
2008-11-15,0.04,22.69,59.83,1.75
2008-11-16,3.43,23.53,77.03,2.02
2008-11-17,1.77,24.27,80.71,2.0
2008-11-18,0.13,24.84,72.69,1.95
2008-11-19,0.01,25.49,68.82,3.01
2008-11-20,0.0,25.42,66.66,2.53
2008-11-21,0.0,25.01,66.24,3.08
2008-11-22,0.58,23.71,69.61,3.71
2008-11-23,1.35,23.45,75.93,3.67
2008-11-24,0.07,24.04,72.69,3.17
2008-11-25,0.0,22.57,66.75,2.85
2008-11-26,0.0,21.25,68.56,3.22
2008-11-27,0.22,22.25,64.84,4.42
2008-11-28,21.07,20.92,86.69,4.9
2008-11-29,15.83,23.21,84.8,3.12
2008-11-30,4.26,23.64,80.4,2.48
2008-12-01,0.93,24.11,77.55,1.7
2008-12-02,0.86,24.28,77.95,2.15
2008-12-03,0.3,23.22,76.77,2.12
2008-12-04,0.0,22.32,73.15,2.5
2008-12-05,0.0,21.48,73.03,2.62
2008-12-06,0.0,20.4,71.86,2.96
2008-12-07,0.0,21.16,67.83,2.34
2008-12-08,0.0,20.52,66.96,2.71
2008-12-09,0.0,22.12,73.61,2.67
2008-12-10,0.0,23.47,67.09,1.99
2008-12-11,0.0,22.81,67.13,1.8
2008-12-12,0.0,21.75,60.79,2.25
2008-12-13,0.0,20.87,65.65,3.03
2008-12-14,0.0,20.94,69.42,3.47
2008-12-15,0.0,20.99,66.21,3.43
2008-12-16,0.0,21.81,68.1,3.19
2008-12-17,0.0,21.87,66.55,3.82
2008-12-18,0.0,20.74,70.1,3.87
2008-12-19,0.0,21.53,67.33,2.99
2008-12-20,0.0,21.49,66.08,2.78
2008-12-21,0.0,21.36,60.89,2.6
2008-12-22,0.0,21.03,57.03,2.65
2008-12-23,0.0,21.11,60.21,3.11
2008-12-24,0.0,21.74,62.8,2.77
2008-12-25,0.0,22.2,63.94,2.89
2008-12-26,0.0,22.43,58.85,2.09
2008-12-27,0.0,21.66,50.71,1.63
2008-12-28,0.0,21.23,47.43,1.6
2008-12-29,0.0,20.46,45.22,2.08
2008-12-30,0.0,20.38,47.42,2.42
2008-12-31,0.0,21.0,50.31,2.12
2009-01-01,0.0,21.24,49.77,2.0
2009-01-02,0.0,20.89,54.58,2.47
2009-01-03,0.0,21.13,57.53,2.75
2009-01-04,0.0,21.47,60.46,2.41
2009-01-05,0.0,21.75,55.01,1.86
2009-01-06,0.0,21.26,50.35,1.1
2009-01-07,0.0,21.08,53.92,1.67
2009-01-08,0.0,22.64,63.29,2.57
2009-01-09,0.0,24.5,60.06,3.03
2009-01-10,0.0,23.46,55.27,3.51
2009-01-11,0.0,23.16,57.14,3.42
2009-01-12,0.0,22.99,50.91,3.95
2009-01-13,0.0,22.21,55.31,4.69
2009-01-14,0.0,21.94,58.74,4.24
2009-01-15,0.0,21.65,51.17,4.4
2009-01-16,0.0,21.7,50.42,3.58
2009-01-17,0.0,21.69,49.01,3.27
2009-01-18,0.0,22.23,48.83,3.12
2009-01-19,0.0,22.18,44.24,3.21
2009-01-20,0.0,22.26,47.15,3.37
2009-01-21,0.0,22.97,47.94,2.67
2009-01-22,0.0,23.21,44.41,2.51
2009-01-23,0.0,23.36,37.37,2.35
2009-01-24,0.0,23.36,37.36,2.41
2009-01-25,0.0,23.55,36.68,2.91
2009-01-26,0.0,23.83,39.61,1.76
2009-01-27,0.0,24.75,46.72,1.15
2009-01-28,0.0,26.01,47.3,1.34
2009-01-29,0.0,26.75,51.9,1.81
2009-01-30,0.0,25.7,31.99,2.71
2009-01-31,0.0,24.87,33.2,2.65
2009-02-01,0.0,25.59,33.91,1.92
2009-02-02,0.0,25.49,34.14,1.67
2009-02-03,0.0,25.5,37.21,1.53
2009-02-04,0.0,25.3,49.35,1.24
2009-02-05,0.0,25.59,52.87,0.35
2009-02-06,0.0,25.66,40.54,1.17
2009-02-07,0.0,25.6,39.71,2.6
2009-02-08,0.0,25.49,40.18,2.64
2009-02-09,0.0,25.34,39.02,2.81
2009-02-10,0.0,25.31,41.73,1.78
2009-02-11,0.0,25.1,49.72,1.17
2009-02-12,0.0,24.77,50.91,1.39
2009-02-13,0.0,25.02,55.09,1.81
2009-02-14,0.0,25.62,48.95,0.84
2009-02-15,0.0,25.52,44.07,1.23
2009-02-16,0.0,25.93,32.36,2.55
2009-02-17,0.0,25.48,33.08,3.67
2009-02-18,0.0,25.57,33.95,2.72
2009-02-19,0.0,25.82,32.02,2.86
2009-02-20,0.0,26.15,30.23,4.19
2009-02-21,0.0,27.01,40.61,3.59
2009-02-22,0.0,28.29,33.07,3.03
2009-02-23,0.0,29.02,34.21,2.01
2009-02-24,0.0,28.68,41.69,1.32
2009-02-25,0.0,28.57,38.73,1.33
2009-02-26,0.0,28.64,37.07,1.39
2009-02-27,0.0,29.07,25.55,1.7
2009-02-28,0.0,28.76,35.16,1.24
2009-03-01,0.0,28.82,34.89,1.87
2009-03-02,0.0,28.32,19.53,2.91
2009-03-03,0.0,28.5,22.04,2.79
2009-03-04,0.0,28.09,39.65,1.35
2009-03-05,0.0,28.75,46.3,1.45
2009-03-06,0.0,28.9,47.34,1.43
2009-03-07,0.0,29.24,37.29,1.63
2009-03-08,0.0,28.38,44.53,2.36
2009-03-09,0.0,29.05,39.24,2.29
2009-03-10,0.0,27.93,33.82,3.54
2009-03-11,0.04,28.48,43.73,3.19
2009-03-12,10.61,27.62,53.32,2.57
2009-03-13,5.16,27.56,61.43,1.28
2009-03-14,0.74,27.27,57.93,1.23
2009-03-15,3.22,26.38,56.19,1.87
2009-03-16,0.16,27.11,56.07,1.4
2009-03-17,0.11,27.97,51.0,1.56
2009-03-18,0.01,28.16,53.08,1.45
2009-03-19,0.0,28.84,45.0,1.36
2009-03-20,0.0,28.43,47.61,2.57
2009-03-21,0.0,28.43,49.4,2.38
2009-03-22,0.0,28.49,48.1,1.6
2009-03-23,0.4,29.0,47.1,1.74
2009-03-24,0.16,28.38,48.35,1.62
2009-03-25,0.0,29.28,40.84,1.41
2009-03-26,0.0,29.78,40.98,1.61
2009-03-27,0.0,29.96,44.92,2.02
2009-03-28,0.0,30.44,46.43,1.6
2009-03-29,0.0,30.55,42.73,1.8
2009-03-30,0.18,30.66,44.19,1.48
2009-03-31,0.08,30.96,38.04,1.82
2009-04-01,0.4,30.53,39.79,1.56
2009-04-02,0.13,30.73,30.16,1.64
2009-04-03,0.0,30.03,33.2,1.29
2009-04-04,0.0,29.45,37.22,2.02
2009-04-05,0.41,29.63,35.95,1.48
2009-04-06,0.06,29.97,41.04,1.07
2009-04-07,1.04,29.76,47.51,1.94
2009-04-08,0.92,28.17,59.35,1.68
2009-04-09,0.0,30.03,45.15,3.2
2009-04-10,0.0,31.07,33.35,3.01
2009-04-11,0.0,31.46,33.24,2.09
2009-04-12,0.0,30.62,45.27,1.95
2009-04-13,0.0,29.99,51.34,2.36
2009-04-14,0.0,30.02,53.39,3.15
2009-04-15,0.0,30.59,47.76,3.27
2009-04-16,0.0,30.63,44.64,3.06
2009-04-17,0.0,30.45,51.37,3.14
2009-04-18,0.0,30.89,47.7,2.39
2009-04-19,7.91,30.24,55.63,3.07
2009-04-20,1.31,26.94,65.3,2.64
2009-04-21,0.02,29.06,60.18,3.19
2009-04-22,0.01,29.38,55.07,3.39
2009-04-23,0.0,29.49,49.65,2.49
2009-04-24,0.0,30.19,52.16,3.23
2009-04-25,3.38,30.07,54.4,2.63
2009-04-26,0.28,29.63,54.17,2.44
2009-04-27,0.15,30.68,50.96,1.78
2009-04-28,0.06,30.37,53.18,2.09
2009-04-29,0.06,29.66,55.05,2.17
2009-04-30,0.59,29.1,60.05,3.23
2009-05-01,0.94,29.41,58.78,3.44
2009-05-02,0.41,29.47,57.49,2.86
2009-05-03,0.0,29.87,54.1,3.17
2009-05-04,2.28,29.93,54.08,3.56
2009-05-05,4.52,28.44,60.51,3.49
2009-05-06,1.83,28.97,58.85,2.66
2009-05-07,1.02,28.52,56.93,2.11
2009-05-08,0.52,27.97,63.45,2.23
2009-05-09,0.07,26.14,64.41,2.85
2009-05-10,0.0,29.34,53.99,3.32
2009-05-11,0.0,30.5,48.54,3.23
2009-05-12,0.0,30.76,50.91,3.44
2009-05-13,0.0,30.02,52.51,4.39
2009-05-14,0.0,29.44,56.31,4.85
2009-05-15,0.0,29.46,56.64,4.09
2009-05-16,1.66,29.61,57.0,3.77
2009-05-17,24.71,29.2,66.52,2.52
2009-05-18,7.02,27.26,67.97,3.37
2009-05-19,11.83,26.56,75.94,2.95
2009-05-20,1.34,26.26,76.72,2.13
2009-05-21,27.05,25.96,80.96,2.45
2009-05-22,1.63,25.96,81.42,2.73
2009-05-23,6.19,25.67,84.37,4.12
2009-05-24,2.97,25.32,80.33,4.68
2009-05-25,0.23,24.21,82.92,3.38
2009-05-26,0.02,25.5,76.02,3.98
2009-05-27,0.87,25.59,74.68,3.63
2009-05-28,3.33,26.68,72.63,3.06
2009-05-29,0.59,26.37,76.32,3.57
2009-05-30,0.05,27.68,69.57,3.18
2009-05-31,0.16,26.35,74.78,3.69
2009-06-01,1.38,25.28,78.58,3.69
2009-06-02,1.07,25.71,75.94,3.54
2009-06-03,0.69,26.35,73.37,4.19
2009-06-04,4.32,26.37,75.43,4.42
2009-06-05,20.71,25.64,85.31,5.27
2009-06-06,33.99,24.14,88.17,4.87
2009-06-07,23.66,23.74,78.12,5.35
2009-06-08,26.15,23.89,84.8,4.34
2009-06-09,4.05,25.15,82.28,3.56
2009-06-10,0.24,24.99,82.77,3.2
2009-06-11,1.01,25.42,80.16,3.8
2009-06-12,3.35,25.15,80.12,4.05
2009-06-13,13.91,24.66,83.94,3.46
2009-06-14,16.55,24.56,86.76,3.11
2009-06-15,11.37,23.94,86.88,3.1
2009-06-16,13.16,24.26,81.91,3.53
2009-06-17,17.23,23.86,88.16,3.64
2009-06-18,18.72,23.89,91.43,3.4
2009-06-19,2.22,24.59,83.78,2.04
2009-06-20,6.05,24.21,87.98,2.64
2009-06-21,1.77,23.43,87.75,3.7
2009-06-22,3.34,24.39,84.17,3.99
2009-06-23,8.67,24.25,82.93,4.39
2009-06-24,8.31,24.08,86.34,4.33
2009-06-25,11.84,23.33,84.92,4.81
2009-06-26,15.28,22.29,84.98,4.73
2009-06-27,13.65,23.11,84.61,4.81
2009-06-28,4.79,23.26,84.56,4.61
2009-06-29,3.2,23.43,86.8,4.18
2009-06-30,12.27,23.52,85.04,5.07
2009-07-01,29.15,23.43,86.52,5.2
2009-07-02,54.55,23.03,89.06,5.99
2009-07-03,43.09,22.96,90.21,6.64
2009-07-04,35.44,22.87,89.4,5.72
2009-07-05,31.06,21.93,89.9,4.58
2009-07-06,25.69,22.83,89.25,5.9
2009-07-07,21.76,22.66,89.63,5.92
2009-07-08,41.23,22.8,91.26,6.06
2009-07-09,26.35,22.41,87.3,7.05
2009-07-10,8.23,22.92,88.12,5.9
2009-07-11,9.36,23.49,88.87,5.92
2009-07-12,6.46,23.67,87.92,5.72
2009-07-13,8.81,23.33,89.97,6.03
2009-07-14,21.09,23.62,88.24,7.58
2009-07-15,35.82,23.51,88.62,8.01
2009-07-16,21.98,23.89,89.33,7.87
2009-07-17,17.46,23.99,89.67,7.27
2009-07-18,17.81,23.4,88.58,6.75
2009-07-19,21.97,22.85,90.84,5.99
2009-07-20,7.19,23.05,90.44,5.82
2009-07-21,3.4,23.23,91.03,5.8
2009-07-22,4.83,23.4,89.44,6.0
2009-07-23,3.58,23.31,88.33,5.59
2009-07-24,1.98,23.06,88.55,5.16
2009-07-25,0.7,23.87,87.15,4.32
2009-07-26,3.14,23.62,86.59,4.74
2009-07-27,6.08,23.73,87.11,5.24
2009-07-28,9.18,23.73,88.36,5.63
2009-07-29,15.16,23.05,90.2,5.45
2009-07-30,4.05,22.74,88.81,4.45
2009-07-31,5.95,24.04,88.13,4.55
2009-08-01,2.58,23.93,88.2,4.14
2009-08-02,0.84,24.02,86.57,4.37
2009-08-03,1.26,23.9,86.36,4.24
2009-08-04,1.89,23.27,87.6,4.63
2009-08-05,1.12,23.71,85.95,4.82
2009-08-06,1.69,23.8,86.56,4.54
2009-08-07,1.91,23.73,86.48,4.45
2009-08-08,1.49,24.21,85.41,4.2
2009-08-09,1.66,24.13,85.34,4.53
2009-08-10,6.23,24.09,85.53,4.42
2009-08-11,4.16,23.72,86.84,3.88
2009-08-12,2.11,24.35,84.5,3.68
2009-08-13,1.05,24.12,85.73,3.46
2009-08-14,0.2,24.58,82.53,3.04
2009-08-15,1.58,23.73,84.89,3.3
2009-08-16,29.53,23.93,85.88,2.8
2009-08-17,11.21,22.9,90.43,2.47
2009-08-18,18.4,24.11,88.06,1.57
2009-08-19,21.09,24.22,89.73,3.37
2009-08-20,6.66,24.98,85.43,1.09
2009-08-21,10.08,23.83,88.78,1.43
2009-08-22,18.46,23.57,89.29,2.0
